seed,fold_idx,subject,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
3,30,S501,306,714,3,25,83.15,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
3,31,S504,306,714,3,16,58.83,0.26661,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
3,32,S134,306,718,3,36,115.68,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3,33,S133,306,718,3,50,151.78,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,34,S116,306,718,3,50,153.04,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,35,S117,306,716,3,27,87.78,0.266796,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3,36,S127,306,718,3,42,127.92,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,37,S119,306,716,3,16,57.42,0.267348,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3,38,S111,306,718,3,49,146.88,0.267232,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,39,S109,306,718,3,50,151.1,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3,40,S137,306,716,3,14,52.04,0.26661,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
3,41,S506,306,714,3,26,85.1,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
3,42,S010,306,718,3,30,96.03,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,43,S034,306,718,3,32,101.53,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,44,S037,306,718,3,15,55.04,0.267348,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0
3,45,S022,306,718,3,14,52.17,0.267348,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
3,46,S057,306,718,3,41,126.65,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,47,S056,306,718,3,14,52.13,0.267348,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
3,48,S035,306,718,3,50,150.96,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,49,S044,306,718,3,47,141.61,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,50,S058,306,718,3,16,57.03,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
3,51,S060,306,718,3,50,149.7,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,52,S054,306,716,3,32,100.75,0.26661,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3,53,S052,306,718,3,32,100.94,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,54,S064,306,716,3,43,130.71,0.26661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3,55,S061,306,718,3,20,68.05,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,56,S089,306,718,3,18,62.65,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,57,S108,306,716,3,14,52.55,0.267348,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
3,58,S115,306,716,3,36,110.74,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3,59,S113,306,716,3,44,132.85,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
3,60,S070,306,718,3,34,106.16,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,61,S076,306,718,3,50,150.95,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,62,S069,306,718,3,50,151.29,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,63,S080,306,716,3,20,69.95,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3,64,S079,306,718,3,50,152.47,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,65,S078,306,718,3,39,120.69,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,66,S085,306,718,3,37,114.78,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,67,S081,306,716,3,27,87.57,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3,68,S096,306,718,3,50,150.27,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,69,S097,306,718,3,31,98.07,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3,70,S090,306,718,3,34,105.88,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,71,S082,306,718,3,46,138.27,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3,72,S092,306,718,3,31,97.62,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,73,S502,307,718,2,29,92.44,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
3,74,S051,307,720,2,13,44.87,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
3,75,S072,307,720,2,18,57.79,0.267288,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
3,76,S077,307,720,2,29,85.76,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3,77,S073,307,720,2,19,60.96,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3,78,S086,307,720,2,40,112.6,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,79,S088,307,720,2,43,123.22,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3,80,S098,307,720,2,45,127.96,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3,81,S107,307,720,2,45,129.6,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3,82,S128,307,720,2,17,56.61,0.267288,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
3,83,S135,307,720,2,47,135.74,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,84,S126,307,720,2,15,52.36,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3,85,S114,307,720,2,40,115.14,0.267175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,86,S999,307,718,2,24,83.43,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
3,87,S503,307,718,2,33,109.47,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3,88,S094,307,720,2,27,82.6,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,89,S091,307,718,2,37,121.15,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3,90,S045,307,720,2,18,59.17,0.267288,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
3,91,S053,307,720,2,28,84.73,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,92,S063,307,720,2,24,75.5,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3,93,S059,307,718,2,44,141.18,0.267175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3,94,S084,307,718,2,24,83.52,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3,95,S093,307,718,2,18,66.5,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
3,96,S122,308,722,1,24,84.45,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,97,S505,308,720,1,19,61.85,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3,98,S101,308,722,1,50,159.67,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,99,S105,308,722,1,50,161.76,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,100,S112,308,722,1,24,85.22,0.266989,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,101,S110,308,722,1,24,85.38,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,102,S083,308,722,1,33,112.41,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,103,S028,308,722,1,31,106.15,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,104,S029,308,722,1,33,110.67,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,105,S005,308,722,1,36,121.48,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
