seed,fold_idx,subject,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
4,30,S501,306,714,3,37,126.21,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
4,31,S504,306,714,3,18,69.13,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0
4,32,S134,306,718,3,49,161.28,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4,33,S133,306,718,3,40,133.66,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,34,S116,306,718,3,50,163.28,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,35,S117,306,716,3,43,142.83,0.266796,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4,36,S127,306,718,3,23,84.04,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,37,S119,306,716,3,31,107.02,0.267348,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
4,38,S111,306,718,3,35,117.2,0.267232,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
4,39,S109,306,718,3,44,133.88,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4,40,S137,306,716,3,21,71.37,0.26661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4,41,S506,306,714,3,20,69.06,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
4,42,S010,306,718,3,30,98.36,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,43,S034,306,718,3,23,78.56,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,44,S037,306,718,3,23,77.46,0.267348,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
4,45,S022,306,718,3,39,120.67,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4,46,S057,306,718,3,33,103.27,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,47,S056,306,718,3,31,100.45,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,48,S035,306,718,3,50,149.24,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,49,S044,306,718,3,38,116.48,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,50,S058,306,718,3,30,94.38,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4,51,S060,306,718,3,40,122.58,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,52,S054,306,716,3,50,151.59,0.26661,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
4,53,S052,306,718,3,32,100.94,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,54,S064,306,716,3,41,125.39,0.26661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4,55,S061,306,718,3,47,145.9,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,56,S089,306,718,3,37,118.84,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,57,S108,306,716,3,17,63.04,0.267348,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0
4,58,S115,306,716,3,48,146.53,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4,59,S113,306,716,3,50,149.57,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
4,60,S070,306,718,3,38,118.27,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,61,S076,306,718,3,25,81.2,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,62,S069,306,718,3,28,89.36,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,63,S080,306,716,3,50,149.28,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4,64,S079,306,718,3,31,100.0,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,65,S078,306,718,3,21,71.19,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,66,S085,306,718,3,45,136.01,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,67,S081,306,716,3,17,61.85,0.26661,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0
4,68,S096,306,718,3,50,163.93,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,69,S097,306,718,3,25,88.17,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4,70,S090,306,718,3,50,161.14,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4,71,S082,306,718,3,40,132.95,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4,72,S092,306,718,3,19,71.34,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,73,S502,307,718,2,25,88.37,0.266803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4,74,S051,307,720,2,14,50.24,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
4,75,S072,307,720,2,25,78.89,0.267288,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,76,S077,307,720,2,41,119.68,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4,77,S073,307,720,2,23,72.96,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4,78,S086,307,720,2,50,142.97,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,79,S088,307,720,2,50,144.8,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4,80,S098,307,720,2,50,147.36,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,81,S107,307,720,2,41,123.1,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4,82,S128,307,720,2,19,64.55,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,83,S135,307,720,2,38,113.38,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,84,S126,307,720,2,23,75.08,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4,85,S114,307,720,2,22,72.23,0.267175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,86,S999,307,718,2,26,95.01,0.266803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4,87,S503,307,718,2,16,63.7,0.266803,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
4,88,S094,307,720,2,42,125.54,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,89,S091,307,718,2,33,112.73,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4,90,S045,307,720,2,50,144.63,0.267288,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4,91,S053,307,720,2,41,121.17,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,92,S063,307,720,2,50,142.08,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4,93,S059,307,718,2,28,96.98,0.267175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4,94,S084,307,718,2,26,90.8,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4,95,S093,307,718,2,32,108.56,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4,96,S122,308,722,1,29,101.95,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,97,S505,308,720,1,15,52.58,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4,98,S101,308,722,1,25,89.46,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,99,S105,308,722,1,30,104.15,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4,100,S112,308,722,1,35,119.34,0.266989,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,101,S110,308,722,1,33,113.73,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,102,S083,308,722,1,50,163.87,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,103,S028,308,722,1,43,143.68,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,104,S029,308,722,1,44,145.81,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,105,S005,308,722,1,50,153.88,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
