seed,fold_idx,subject,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
6,71,S082,306,718,3,50,155.12,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6,72,S092,306,718,3,19,69.37,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,73,S502,307,718,2,16,59.23,0.266803,0.3333333333333333,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
6,74,S051,307,720,2,25,77.63,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,75,S072,307,720,2,34,100.83,0.267288,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,76,S077,307,720,2,44,128.28,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,77,S073,307,720,2,50,144.48,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,78,S086,307,720,2,42,124.94,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,79,S088,307,720,2,38,113.12,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,80,S098,307,720,2,41,122.43,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,81,S107,307,720,2,33,100.95,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,82,S128,307,720,2,33,100.29,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,83,S135,307,720,2,50,146.77,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,84,S126,307,720,2,18,61.31,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6,85,S114,307,720,2,46,135.31,0.267175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,86,S999,307,718,2,40,132.02,0.266803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6,87,S503,307,718,2,50,162.35,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,88,S094,307,720,2,45,132.0,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,89,S091,307,718,2,50,161.22,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6,90,S045,307,720,2,28,87.09,0.267288,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6,91,S053,307,720,2,20,65.51,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,92,S063,307,720,2,41,121.78,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,93,S059,307,718,2,16,60.89,0.267175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6,94,S084,307,718,2,50,160.01,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6,95,S093,307,718,2,17,64.1,0.266803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,96,S122,308,722,1,21,76.91,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,97,S505,308,720,1,18,60.59,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,98,S101,308,722,1,22,79.26,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,99,S105,308,722,1,17,64.91,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,100,S112,308,722,1,16,62.65,0.266989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,101,S110,308,722,1,26,91.79,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,102,S083,308,722,1,28,98.28,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,103,S028,308,722,1,43,142.96,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,104,S029,308,722,1,13,53.11,0.267232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,105,S005,308,722,1,17,65.22,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
