seed,fold_idx,subject,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
2,67,S081,306,716,3,50,163.16,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2,68,S096,306,718,3,23,82.94,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2,69,S097,306,718,3,50,161.24,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2,70,S090,306,718,3,35,117.05,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2,71,S082,306,718,3,18,67.27,0.26661,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0
2,72,S092,306,718,3,42,137.78,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,73,S502,307,718,2,37,123.36,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
2,74,S051,307,720,2,29,89.19,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2,75,S072,307,720,2,14,49.26,0.267288,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,76,S077,307,720,2,26,79.95,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2,77,S073,307,720,2,38,111.71,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2,78,S086,307,720,2,36,105.97,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,79,S088,307,720,2,50,142.88,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2,80,S098,307,720,2,36,103.5,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,81,S107,307,720,2,28,83.55,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2,82,S128,307,720,2,25,76.94,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,83,S135,307,720,2,33,95.81,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,84,S126,307,720,2,31,91.31,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2,85,S114,307,720,2,50,142.36,0.267175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,86,S999,307,718,2,23,85.51,0.266803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2,87,S503,307,718,2,34,112.83,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2,88,S094,307,720,2,28,85.79,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,89,S091,307,718,2,22,78.83,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2,90,S045,307,720,2,41,119.93,0.267288,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2,91,S053,307,720,2,49,139.38,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,92,S063,307,720,2,29,87.72,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2,93,S059,307,718,2,50,160.0,0.267175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2,94,S084,307,718,2,38,126.49,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2,95,S093,307,718,2,48,156.83,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2,96,S122,308,722,1,14,56.49,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,97,S505,308,720,1,19,62.69,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2,98,S101,308,722,1,44,145.5,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,99,S105,308,722,1,50,160.03,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,100,S112,308,722,1,15,57.93,0.266989,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,101,S110,308,722,1,43,139.59,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,102,S083,308,722,1,38,124.41,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,103,S028,308,722,1,24,83.9,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,104,S029,308,722,1,29,98.22,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,105,S005,308,722,1,47,149.83,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
