smooth_mode,aug_mode,seed,n_folds,macro_f1_mean,macro_f1_std,macro_f1_from_cm,weighted_f1_mean,accuracy_mean,epochs_run_mean,combo_time_s,f1_cm_anger,f1_cm_disgust,f1_cm_fear,f1_cm_happiness,f1_cm_sadness,f1_cm_surprise
F1,G0,0,10,0.8287909792592455,0.061686876037727476,0.8479803280755691,0.8704743953683833,0.8769892473118279,45.2,864.6,0.6,0.8372093023255814,0.9130434782608695,0.9640287769784173,0.7796610169491526,0.9939393939393939
F1,G0,1,10,0.7802346598476629,0.06367693502535446,0.7939086986519529,0.8320152179677797,0.8350537634408601,43.2,849.4,0.5569620253164557,0.7804878048780488,0.7843137254901961,0.9565217391304348,0.7213114754098361,0.963855421686747
F1,G0,2,10,0.7658375029969456,0.10797188773234347,0.791951328927542,0.8184734423892518,0.8286021505376343,42.0,853.5,0.525,0.7479674796747967,0.8333333333333334,0.9361702127659575,0.7333333333333333,0.9759036144578314
F1,G1,0,10,0.7798073452175618,0.1146288920277762,0.7995697671554945,0.8339825451300035,0.8443010752688173,37.6,1269.8,0.5405405405405406,0.8125,0.8095238095238095,0.9315068493150684,0.7213114754098361,0.9820359281437125
F1,G1,1,10,0.7535769476481551,0.10293901799944698,0.7693538859422085,0.8173385085901815,0.8287096774193549,38.8,1296.0,0.4864864864864865,0.8217054263565892,0.7441860465116279,0.9645390070921985,0.6349206349206349,0.9642857142857143
F1,G1,2,10,0.791052961915965,0.07094942440479249,0.8175607689215744,0.851961341736484,0.8608602150537633,41.1,1366.6,0.6097560975609756,0.8346456692913385,0.8979591836734694,0.9714285714285714,0.6153846153846154,0.9761904761904762
F1,G3,0,10,0.762857253399049,0.06642712055092732,0.8026516310696902,0.8196349182736877,0.8349462365591398,34.0,1680.3,0.5333333333333333,0.75,0.9411764705882353,0.9714285714285714,0.6440677966101694,0.9759036144578314
F1,G3,1,10,0.7826258970647515,0.06572636983368067,0.8069697748906329,0.8400108631173746,0.8480645161290322,36.4,1788.1,0.5128205128205128,0.816,0.88,0.9565217391304348,0.6885245901639344,0.9879518072289156
F1,G3,2,10,0.7502829595012257,0.09663767516630123,0.7882175588137649,0.8277485674328778,0.835268817204301,32.4,1632.1,0.5432098765432098,0.7846153846153846,0.8444444444444444,0.951048951048951,0.6181818181818182,0.9878048780487805
