seed,fold_idx,subject,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
8,16,S050,305,714,4,28,94.4,0.267407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8,17,S062,305,714,4,35,114.29,0.266417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8,18,S087,305,716,4,22,76.98,0.267175,0.3333333333333333,0.41666666666666663,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
8,19,S067,305,716,4,20,71.31,0.266417,0.6,0.75,0.75,0.0,1.0,0.0,1.0,0.0,1.0
8,20,S095,305,714,4,37,119.85,0.266417,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8,21,S074,305,714,4,45,142.38,0.267288,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8,22,S138,305,712,4,35,114.19,0.267407,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
8,23,S136,305,714,4,28,93.66,0.267407,0.3333333333333333,0.41666666666666663,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0
8,24,S014,305,714,4,29,97.1,0.266417,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.0,1.0,0.6666666666666666,1.0
8,25,S026,305,714,4,22,76.67,0.267407,0.6,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0
8,26,S100,306,718,3,20,71.41,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,27,S099,306,718,3,50,156.89,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,28,S102,306,716,3,20,71.22,0.267348,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
8,29,S106,306,716,3,29,96.78,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8,30,S501,306,714,3,37,120.04,0.26661,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8,31,S504,306,714,3,25,86.2,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
8,32,S134,306,718,3,26,88.89,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8,33,S133,306,718,3,23,80.15,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,34,S116,306,718,3,49,154.42,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,35,S117,306,716,3,22,76.53,0.266796,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8,36,S127,306,718,3,50,155.55,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,37,S119,306,716,3,47,148.38,0.267348,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8,38,S111,306,718,3,27,91.83,0.267232,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
8,39,S109,306,718,3,50,159.22,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8,40,S137,306,716,3,23,86.03,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
8,41,S506,306,714,3,23,84.32,0.26661,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
8,42,S010,306,718,3,33,114.81,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,43,S034,306,718,3,33,116.1,0.267348,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,44,S037,306,718,3,16,64.01,0.267348,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
8,45,S022,306,718,3,23,85.69,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8,46,S057,306,718,3,35,122.07,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,47,S056,306,718,3,18,70.17,0.267348,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
8,48,S035,306,718,3,50,167.4,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,49,S044,306,718,3,25,91.13,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,50,S058,306,718,3,45,151.88,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8,51,S060,306,718,3,38,131.04,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,52,S054,306,716,3,40,135.85,0.26661,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8,53,S052,306,718,3,44,149.17,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,54,S064,306,716,3,27,97.13,0.26661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8,55,S061,306,718,3,50,166.55,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,56,S089,306,718,3,41,140.05,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,57,S108,306,716,3,50,167.24,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8,58,S115,306,716,3,27,97.32,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8,59,S113,306,716,3,50,167.4,0.26661,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8,60,S070,306,718,3,37,127.39,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,61,S076,306,718,3,24,88.41,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,62,S069,306,718,3,42,140.88,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,63,S080,306,716,3,44,150.2,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8,64,S079,306,718,3,45,153.49,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,65,S078,306,718,3,50,169.11,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,66,S085,306,718,3,27,99.1,0.267348,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,67,S081,306,716,3,36,125.54,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8,68,S096,306,718,3,50,169.19,0.26661,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,69,S097,306,718,3,33,117.92,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8,70,S090,306,718,3,50,169.46,0.267348,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8,71,S082,306,718,3,45,154.5,0.26661,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8,72,S092,306,718,3,39,135.05,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,73,S502,307,718,2,18,70.97,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
8,74,S051,307,720,2,16,56.87,0.266803,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
8,75,S072,307,720,2,44,132.14,0.267288,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8,76,S077,307,720,2,29,92.58,0.267288,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8,77,S073,307,720,2,25,80.92,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8,78,S086,307,720,2,22,71.87,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,79,S088,307,720,2,25,80.13,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8,80,S098,307,720,2,19,65.13,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8,81,S107,307,720,2,20,68.67,0.266803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8,82,S128,307,720,2,20,67.37,0.267288,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
8,83,S135,307,720,2,31,96.83,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,84,S126,307,720,2,25,80.82,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8,85,S114,307,720,2,21,69.91,0.267175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,86,S999,307,718,2,30,108.22,0.266803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8,87,S503,307,718,2,32,114.93,0.266803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8,88,S094,307,720,2,32,98.76,0.267288,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,89,S091,307,718,2,43,148.71,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8,90,S045,307,720,2,40,120.0,0.267288,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8,91,S053,307,720,2,33,101.23,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,92,S063,307,720,2,32,99.32,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8,93,S059,307,718,2,19,74.38,0.267175,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,94,S084,307,718,2,31,111.86,0.266803,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,95,S093,307,718,2,41,142.21,0.266803,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8,96,S122,308,722,1,21,82.51,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,97,S505,308,720,1,22,72.86,0.266989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8,98,S101,308,722,1,22,85.41,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,99,S105,308,722,1,30,110.35,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,100,S112,308,722,1,28,103.51,0.266989,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,101,S110,308,722,1,39,138.23,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,102,S083,308,722,1,21,81.76,0.267232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,103,S028,308,722,1,50,170.54,0.267232,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8,104,S029,308,722,1,18,73.56,0.267232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,105,S005,308,722,1,50,175.53,0.266989,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
