variant_key,coord_v,extractor_v,temporal_v,loss_v,norm_v,seed,fold_idx,n_train,n_train_aug,n_test,epochs_run,fold_time_s,z_scale,macro_f1,weighted_f1,accuracy,f1_anger,f1_disgust,f1_fear,f1_happiness,f1_sadness,f1_surprise
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,4,278,648,31,22,72.41,0.266989,0.8857142857142857,0.863594470046083,0.8709677419354839,0.6,1.0,1.0,1.0,0.7142857142857143,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,5,278,648,31,26,82.14,0.266073,0.7777777777777777,0.8709677419354839,0.9032258064516129,0.0,1.0,1.0,1.0,0.6666666666666666,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,6,278,654,31,50,146.75,0.267232,0.7817460317460317,0.9354838709677419,0.9354838709677419,0.8333333333333334,0.8571428571428571,1.0,1.0,0.0,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,7,278,652,31,40,120.87,0.267427,0.8402777777777778,0.8588709677419355,0.8709677419354839,0.5,0.875,1.0,1.0,0.6666666666666666,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,8,278,658,31,32,101.43,0.266352,0.9258685930512556,0.9355837411365225,0.9354838709677419,0.6666666666666666,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,1,9,279,654,30,50,146.86,0.267656,0.961038961038961,0.9658008658008658,0.9666666666666667,0.8571428571428571,0.9090909090909091,1.0,1.0,1.0,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,0,278,654,31,32,97.21,0.266352,0.8266622438449064,0.8604766184911994,0.8709677419354839,0.5714285714285714,0.8333333333333334,0.6666666666666666,0.9411764705882353,1.0,0.9473684210526315
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,1,278,648,31,48,139.28,0.267348,0.8023088023088024,0.8332635106828655,0.8387096774193549,0.5,0.8333333333333334,1.0,0.9090909090909091,0.5714285714285714,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,2,278,648,31,19,63.19,0.266545,0.6669637551990494,0.8010465183140705,0.8064516129032258,0.0,0.7272727272727273,0.6666666666666666,0.9411764705882353,0.6666666666666666,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,3,278,652,31,32,100.34,0.267232,0.7443667443667444,0.7545680126325288,0.7741935483870968,0.36363636363636365,0.7692307692307693,1.0,1.0,0.3333333333333333,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,4,278,648,31,41,123.99,0.266989,0.9082491582491582,0.8971977842945585,0.9032258064516129,0.7272727272727273,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,5,278,648,31,26,83.17,0.266073,0.7112373737373737,0.7993401759530793,0.8064516129032258,0.4,0.9090909090909091,0.75,0.875,0.3333333333333333,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,6,278,654,31,48,141.92,0.267232,0.7692307692307693,0.9156327543424319,0.9032258064516129,0.9230769230769231,0.7692307692307693,1.0,0.9230769230769231,0.0,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,7,278,652,31,28,86.11,0.267427,0.8402777777777778,0.8588709677419355,0.8709677419354839,0.5,0.875,1.0,1.0,0.6666666666666666,1.0
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,8,278,658,31,27,84.15,0.266352,0.8129873294346979,0.8629503867194869,0.8709677419354839,0.5,0.875,1.0,0.8888888888888888,0.6666666666666666,0.9473684210526315
A1_B3_C1_D2_E2,A1,B3,C1,D2,E2,2,9,279,654,30,31,94.07,0.267656,0.8876262626262627,0.9292929292929293,0.9333333333333333,0.75,0.9090909090909091,1.0,1.0,0.6666666666666666,1.0
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,0,278,654,31,23,74.13,0.266352,0.43045380545380546,0.5857753357753358,0.6129032258064516,0.0,0.7692307692307693,0.0,0.7777777777777778,0.2857142857142857,0.75
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,1,278,648,31,33,101.3,0.267348,0.5489262371615312,0.6305412487575675,0.6451612903225806,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.9411764705882353
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,2,278,648,31,28,89.36,0.266545,0.5655929038281979,0.6900424686003434,0.7096774193548387,0.6666666666666666,0.6,0.0,0.9411764705882353,0.2857142857142857,0.9
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,3,278,652,31,29,91.33,0.267232,0.4708333333333334,0.5661290322580644,0.5806451612903226,0.3333333333333333,0.6,0.0,0.625,0.3333333333333333,0.9333333333333333
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,4,278,648,31,36,109.43,0.266989,0.6301533433886375,0.6419744076290566,0.6451612903225806,0.46153846153846156,0.75,0.6666666666666666,0.46153846153846156,0.5,0.9411764705882353
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,5,278,648,31,36,107.48,0.266073,0.6274255156608097,0.7091599102984303,0.7096774193548387,0.4,0.9090909090909091,0.4,0.7142857142857143,0.4,0.9411764705882353
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,6,278,654,31,29,87.87,0.267232,0.4645604395604395,0.6165012406947891,0.6129032258064516,0.4,0.7142857142857143,0.0,0.75,0.0,0.9230769230769231
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,7,278,652,31,31,93.31,0.267427,0.5700926524455937,0.6507246074608504,0.6774193548387096,0.2857142857142857,0.7058823529411765,0.0,0.7058823529411765,0.8,0.9230769230769231
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,8,278,658,31,36,108.26,0.266352,0.4705572205572206,0.617237601108569,0.6129032258064516,0.3333333333333333,0.7692307692307693,0.5,0.36363636363636365,0.0,0.8571428571428571
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,0,9,279,654,30,30,90.46,0.267656,0.5928104575163399,0.6118300653594771,0.6333333333333333,0.4,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8235294117647058
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,0,278,654,31,26,80.48,0.266352,0.4074074074074074,0.5663082437275986,0.5806451612903226,0.3333333333333333,0.6666666666666666,0.0,0.7777777777777778,0.0,0.6666666666666666
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,1,278,648,31,33,98.32,0.267348,0.5966103613162437,0.650763531218939,0.6451612903225806,0.2857142857142857,0.7272727272727273,0.4444444444444444,0.7272727272727273,0.5714285714285714,0.8235294117647058
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,2,278,648,31,39,113.89,0.266545,0.6753812636165577,0.7704828167826271,0.7741935483870968,0.6666666666666666,0.6,0.4,0.9411764705882353,0.4444444444444444,1.0
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,3,278,652,31,18,60.18,0.267232,0.5032176973353444,0.6060137206247264,0.6129032258064516,0.47058823529411764,0.6666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.9333333333333333
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,4,278,648,31,46,132.26,0.266989,0.7268162393162393,0.7489660876757651,0.7419354838709677,0.7692307692307693,0.75,0.6666666666666666,0.5,0.8,0.875
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,5,278,648,31,40,116.42,0.266073,0.7533577533577533,0.7772066643034384,0.7741935483870968,0.5,0.8333333333333334,0.5714285714285714,0.6153846153846154,1.0,1.0
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,6,278,654,31,27,83.26,0.267232,0.4773809523809524,0.6338709677419354,0.6451612903225806,0.4,0.7142857142857143,0.0,0.75,0.0,1.0
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,7,278,652,31,46,131.53,0.267427,0.5877594627594628,0.673431407302375,0.6774193548387096,0.5714285714285714,0.7692307692307693,0.0,0.75,0.6666666666666666,0.7692307692307693
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,8,278,658,31,35,105.71,0.266352,0.3013653013653013,0.5219296832200058,0.4838709677419355,0.0,0.7692307692307693,0.0,0.18181818181818182,0.0,0.8571428571428571
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,1,9,279,654,30,27,83.09,0.267656,0.6424270174270174,0.6535686535686536,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.8571428571428571,0.6153846153846154,0.5714285714285714,0.75
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,0,278,654,31,36,106.3,0.266352,0.41292735042735046,0.5709263854425145,0.5483870967741935,0.3333333333333333,0.7692307692307693,0.0,0.625,0.0,0.75
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,1,278,648,31,42,121.68,0.267348,0.664351851851852,0.7199820788530467,0.7096774193548387,0.6666666666666666,0.8,0.4,0.8,0.4444444444444444,0.875
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,2,278,648,31,24,78.16,0.266545,0.4717592592592592,0.6172043010752688,0.6774193548387096,0.0,0.0,0.4,0.875,0.6666666666666666,0.8888888888888888
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,3,278,652,31,21,70.18,0.267232,0.371474358974359,0.4755996691480563,0.5161290322580645,0.15384615384615385,0.5333333333333333,0.0,0.6666666666666666,0.0,0.875
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,4,278,648,31,34,103.63,0.266989,0.47908496732026146,0.5762175838077167,0.6129032258064516,0.5555555555555556,0.4444444444444444,0.0,0.6,0.3333333333333333,0.9411764705882353
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,5,278,648,31,34,102.97,0.266073,0.577457264957265,0.651778329197684,0.6774193548387096,0.5,0.9230769230769231,0.0,0.6666666666666666,0.5,0.875
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,6,278,654,31,20,66.25,0.267232,0.44507575757575757,0.5854105571847508,0.6129032258064516,0.5454545454545454,0.5,0.0,0.875,0.0,0.75
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,7,278,652,31,41,120.99,0.267427,0.5987535612535613,0.6793148607664737,0.6774193548387096,0.4444444444444444,0.8,0.0,0.625,0.8,0.9230769230769231
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,8,278,658,31,25,81.68,0.266352,0.5725940725940726,0.6219694284210414,0.6129032258064516,0.5454545454545454,0.6666666666666666,0.0,0.46153846153846156,1.0,0.7619047619047619
A3_B3_C1_D2_E2,A3,B3,C1,D2,E2,2,9,279,654,30,33,100.34,0.267656,0.6212121212121212,0.6245454545454545,0.6333333333333333,0.4,0.7272727272727273,0.5,0.5,0.8,0.8
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,0,278,654,31,28,48.7,0.266352,0.7812650312650312,0.8309826374342503,0.8387096774193549,0.5714285714285714,0.7272727272727273,0.5,0.8888888888888888,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,1,278,648,31,31,51.42,0.267348,0.7373737373737373,0.7790811339198436,0.7741935483870968,0.36363636363636365,0.7272727272727273,1.0,1.0,0.3333333333333333,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,2,278,648,31,50,75.28,0.266545,0.9346405228758169,0.9633143580012651,0.967741935483871,1.0,1.0,0.6666666666666666,0.9411764705882353,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,3,278,652,31,25,41.96,0.267232,0.8735930735930736,0.8729786342689568,0.8709677419354839,0.7272727272727273,0.7142857142857143,1.0,1.0,0.8,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,4,278,648,31,40,63.75,0.266989,0.8563973063973064,0.8663734115347019,0.8709677419354839,0.7272727272727273,0.8888888888888888,0.8,0.8888888888888888,0.8333333333333334,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,5,278,648,31,35,57.14,0.266073,0.7571248196248197,0.7976365032816646,0.8064516129032258,0.4,0.7272727272727273,0.75,0.875,0.8571428571428571,0.9333333333333333
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,6,278,654,31,50,77.67,0.267232,0.7666666666666666,0.9161290322580646,0.9032258064516129,0.8,0.8,1.0,1.0,0.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,7,278,652,31,47,73.21,0.267427,0.9222222222222222,0.9333333333333332,0.9354838709677419,0.8,0.9333333333333333,1.0,1.0,0.8,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,8,278,658,31,39,63.86,0.266352,0.9382868937048504,0.9333067012883253,0.9354838709677419,0.8,0.9411764705882353,1.0,0.9411764705882353,1.0,0.9473684210526315
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,0,9,279,654,30,50,78.54,0.267656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,0,278,654,31,40,63.99,0.266352,0.8592032967032966,0.902162353775257,0.9032258064516129,0.8571428571428571,0.9230769230769231,0.5,0.875,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,1,278,648,31,23,40.13,0.267348,0.7378787878787879,0.7859237536656891,0.7741935483870968,0.4,0.7272727272727273,0.8,1.0,0.5,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,2,278,648,31,50,77.61,0.266545,0.8679738562091504,0.898798228969007,0.9032258064516129,1.0,0.8,0.6666666666666666,0.9411764705882353,0.8,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,3,278,652,31,36,58.96,0.267232,0.825036075036075,0.8290043290043291,0.8387096774193549,0.5454545454545454,0.8333333333333334,1.0,1.0,0.5714285714285714,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,4,278,648,31,24,42.34,0.266989,0.9096866096866097,0.9041632202922527,0.9032258064516129,0.7692307692307693,0.8,1.0,1.0,0.8888888888888888,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,5,278,648,31,42,67.82,0.266073,0.7303876678876678,0.7942366773011934,0.8064516129032258,0.5,0.7692307692307693,0.6666666666666666,0.875,0.5714285714285714,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,6,278,654,31,29,48.55,0.267232,0.5817460317460318,0.7052227342549923,0.7741935483870968,0.0,0.7,0.8571428571428571,1.0,0.0,0.9333333333333333
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,7,278,652,31,46,73.42,0.267427,0.7999999999999999,0.832258064516129,0.8387096774193549,0.6,0.8,1.0,1.0,0.4,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,8,278,658,31,50,79.35,0.266352,0.8925352597179224,0.9377342787709312,0.9354838709677419,0.8,0.9411764705882353,1.0,1.0,0.6666666666666666,0.9473684210526315
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,1,9,279,654,30,31,52.91,0.267656,0.7948717948717948,0.8504273504273504,0.8666666666666667,0.3333333333333333,0.7692307692307693,1.0,1.0,0.6666666666666666,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,0,278,654,31,30,51.09,0.266352,0.833630421865716,0.8636076131332299,0.8709677419354839,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.9411764705882353,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,1,278,648,31,36,59.54,0.267348,0.8000000000000002,0.8408602150537634,0.8387096774193549,0.5,0.8333333333333334,0.8,1.0,0.6666666666666666,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,2,278,648,31,41,65.8,0.266545,0.9009704892057832,0.9307304544496194,0.9354838709677419,1.0,0.9090909090909091,0.6666666666666666,0.9411764705882353,0.8888888888888888,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,3,278,652,31,20,36.44,0.267232,0.7372294372294372,0.7621281943862589,0.7741935483870968,0.5,0.7142857142857143,0.8,0.9090909090909091,0.5,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,4,278,648,31,38,61.25,0.266989,0.8873015873015873,0.9046594982078853,0.9032258064516129,0.8571428571428571,0.8888888888888888,0.8,0.8888888888888888,0.8888888888888888,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,5,278,648,31,24,41.98,0.266073,0.7722222222222221,0.8612903225806451,0.8709677419354839,0.5,1.0,0.8,1.0,0.3333333333333333,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,6,278,654,31,23,40.01,0.267232,0.7011904761904763,0.8455453149001536,0.8387096774193549,0.6666666666666666,0.75,0.8571428571428571,1.0,0.0,0.9333333333333333
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,7,278,652,31,50,78.75,0.267427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,8,278,658,31,43,69.39,0.266352,0.8338206627680312,0.8952084512356159,0.9032258064516129,0.5,0.8888888888888888,1.0,1.0,0.6666666666666666,0.9473684210526315
A2_B1_C1_D2_E2,A2,B1,C1,D2,E2,2,9,279,654,30,48,76.19,0.267656,0.8388888888888889,0.8788888888888889,0.9,0.4,0.8333333333333334,1.0,1.0,0.8,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,0,278,654,31,38,83.27,0.266352,0.7309368191721134,0.8056082648113009,0.8064516129032258,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.9411764705882353,0.6666666666666666,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,1,278,648,31,32,71.85,0.267348,0.6320707070707071,0.71544477028348,0.7419354838709677,0.25,0.8,0.5,0.9090909090909091,0.3333333333333333,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,2,278,648,31,35,77.74,0.266545,0.6179738562091502,0.7697659709044908,0.7741935483870968,0.0,0.6666666666666666,0.5,0.9411764705882353,0.6,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,3,278,652,31,26,60.91,0.267232,0.7203548085901027,0.7559410861118642,0.7741935483870968,0.5,0.7142857142857143,0.6666666666666666,1.0,0.5,0.9411764705882353
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,4,278,648,31,25,58.78,0.266989,0.8722222222222222,0.8569892473118279,0.8709677419354839,0.6,0.8,1.0,1.0,0.8333333333333334,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,5,278,648,31,50,105.11,0.266073,0.8082611832611833,0.8666596844016199,0.8709677419354839,0.4,0.9090909090909091,0.8571428571428571,0.9333333333333333,0.75,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,6,278,654,31,50,105.07,0.267232,0.7412698412698413,0.881720430107527,0.8709677419354839,0.8,0.7142857142857143,1.0,0.9333333333333333,0.0,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,7,278,652,31,39,84.92,0.267427,0.7886904761904762,0.8150921658986177,0.8387096774193549,0.2857142857142857,0.875,1.0,1.0,0.5714285714285714,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,8,278,658,31,37,83.32,0.266352,0.7018762183235867,0.8091869458592718,0.8387096774193549,0.0,0.875,1.0,0.8888888888888888,0.5,0.9473684210526315
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,0,9,279,654,30,40,86.45,0.267656,0.826984126984127,0.8641269841269842,0.8666666666666667,0.5714285714285714,0.8,0.8571428571428571,0.9333333333333333,0.8,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,0,278,654,31,34,75.71,0.266352,0.7078947368421052,0.7531786455385776,0.7741935483870968,0.4444444444444444,0.5,0.6666666666666666,0.8888888888888888,0.8,0.9473684210526315
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,1,278,648,31,36,78.78,0.267348,0.6353174603174603,0.6674347158218126,0.6774193548387096,0.3333333333333333,0.25,0.8571428571428571,0.8,0.5714285714285714,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,2,278,648,31,50,103.03,0.266545,0.7323232323232323,0.8377321603128054,0.8387096774193549,0.0,0.6666666666666666,1.0,1.0,0.7272727272727273,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,3,278,652,31,36,78.71,0.267232,0.7777777777777778,0.7956989247311829,0.8064516129032258,0.5,0.8333333333333334,1.0,1.0,0.3333333333333333,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,4,278,648,31,50,105.91,0.266989,0.9082491582491582,0.8971977842945585,0.9032258064516129,0.7272727272727273,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,5,278,648,31,50,104.84,0.266073,0.7087606837606838,0.7918941273779984,0.8064516129032258,0.4,0.7692307692307693,0.75,0.9333333333333333,0.4,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,6,278,654,31,45,96.07,0.267232,0.7943722943722943,0.9501466275659823,0.9354838709677419,0.9090909090909091,0.8571428571428571,1.0,1.0,0.0,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,7,278,652,31,50,104.8,0.267427,0.7666666666666666,0.8,0.8064516129032258,0.4,0.8,1.0,1.0,0.4,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,8,278,658,31,50,107.71,0.266352,0.7060428849902535,0.8640256555366911,0.8709677419354839,0.4,0.8888888888888888,1.0,1.0,0.0,0.9473684210526315
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,1,9,279,654,30,50,105.24,0.267656,0.7362914862914863,0.818037518037518,0.8333333333333334,0.3333333333333333,0.7272727272727273,0.8571428571428571,1.0,0.5,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,0,278,654,31,41,88.68,0.266352,0.8124183006535947,0.8686907020872865,0.8709677419354839,0.6666666666666666,0.8,0.6666666666666666,0.9411764705882353,0.8,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,1,278,648,31,50,105.29,0.267348,0.8439754689754689,0.8655215751989945,0.8709677419354839,0.5714285714285714,0.8333333333333334,1.0,0.9090909090909091,0.75,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,2,278,648,31,44,94.32,0.266545,0.6401960784313726,0.791271347248577,0.8064516129032258,0.0,0.8,0.5,0.9411764705882353,0.6,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,3,278,652,31,33,72.59,0.267232,0.7443667443667444,0.7545680126325288,0.7741935483870968,0.36363636363636365,0.7692307692307693,1.0,1.0,0.3333333333333333,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,4,278,648,31,50,103.93,0.266989,0.9082491582491582,0.8971977842945585,0.9032258064516129,0.7272727272727273,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,5,278,648,31,24,56.42,0.266073,0.6471380471380471,0.7314434669273379,0.7419354838709677,0.3333333333333333,0.7272727272727273,0.6666666666666666,0.9333333333333333,0.3333333333333333,0.8888888888888888
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,6,278,654,31,48,100.81,0.267232,0.7594516594516594,0.9166596844016198,0.9032258064516129,0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9333333333333333,0.0,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,7,278,652,31,29,66.1,0.267427,0.6982905982905981,0.7310173697270472,0.7741935483870968,0.0,0.8,0.8,0.9230769230769231,0.6666666666666666,1.0
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,8,278,658,31,43,93.01,0.266352,0.8338206627680312,0.8952084512356159,0.9032258064516129,0.5,0.8888888888888888,1.0,1.0,0.6666666666666666,0.9473684210526315
A2_B2_C1_D2_E2,A2,B2,C1,D2,E2,2,9,279,654,30,40,85.7,0.267656,0.9249999999999999,0.9333333333333333,0.9333333333333333,0.75,0.8,1.0,1.0,1.0,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,0,278,654,31,42,102.54,0.266352,0.7330376595082478,0.7716333845366102,0.7741935483870968,0.4444444444444444,0.5,1.0,0.9411764705882353,0.5714285714285714,0.9411764705882353
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,1,278,648,31,44,105.61,0.267348,0.7198717948717949,0.7746898263027295,0.7741935483870968,0.25,0.7692307692307693,0.8,1.0,0.5,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,2,278,648,31,38,92.42,0.266545,0.6669637551990494,0.8010465183140705,0.8064516129032258,0.0,0.6666666666666666,0.6666666666666666,0.9411764705882353,0.7272727272727273,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,3,278,652,31,22,58.78,0.267232,0.6774976657329598,0.6646968464805277,0.7096774193548387,0.2,0.6666666666666666,1.0,0.8571428571428571,0.4,0.9411764705882353
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,4,278,648,31,41,98.05,0.266989,0.9160839160839161,0.9039025490638395,0.9032258064516129,0.7692307692307693,1.0,1.0,1.0,0.7272727272727273,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,5,278,648,31,21,56.27,0.266073,0.6249946132299073,0.7047771962382967,0.7096774193548387,0.2857142857142857,0.6,0.4,0.9230769230769231,0.6,0.9411764705882353
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,6,278,654,31,50,120.29,0.267232,0.8205128205128206,0.9826302729528535,0.967741935483871,1.0,0.9230769230769231,1.0,1.0,0.0,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,7,278,652,31,23,62.14,0.267427,0.7946623093681917,0.8221589711153279,0.8387096774193549,0.4444444444444444,0.8235294117647058,1.0,1.0,0.5,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,8,278,658,31,50,121.45,0.266352,0.6853457172342622,0.8319784280435435,0.8387096774193549,0.4,0.8235294117647058,1.0,0.9411764705882353,0.0,0.9473684210526315
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,0,9,279,654,30,43,105.54,0.267656,0.7521645021645021,0.8259740259740259,0.8333333333333334,0.2857142857142857,0.7272727272727273,1.0,1.0,0.5,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,1,0,278,654,31,50,120.62,0.266352,0.7587145969498911,0.7948555766392578,0.8064516129032258,0.4444444444444444,0.5,1.0,0.9411764705882353,0.6666666666666666,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,1,1,278,648,31,29,73.78,0.267348,0.6425925925925926,0.7028673835125449,0.7096774193548387,0.2222222222222222,0.6666666666666666,0.8,0.8333333333333334,0.3333333333333333,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,1,2,278,648,31,50,116.74,0.266545,0.7111111111111111,0.8365591397849462,0.8387096774193549,0.0,0.8,0.8,1.0,0.6666666666666666,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,1,3,278,652,31,28,70.54,0.267232,0.7463203463203462,0.7521575198994553,0.7741935483870968,0.36363636363636365,0.7142857142857143,1.0,1.0,0.4,1.0
A2_B4_C1_D2_E2,A2,B4,C1,D2,E2,1,4,278,648,31,42,98.13,0.266989,0.9160839160839161,0.9011955786149335,0.9032258064516129,0.7272727272727273,1.0,1.0,1.0,0.7692307692307693,1.0
